trades,sessions,trade_rate,win_rate,avg_r,median_r,expectancy_usd,total_usd,profit_factor,max_dd_usd,sharpe,t_stat_r,pct_long,long_avg_r,short_avg_r,pct_entry_gapped,avg_hold_min,exit_stop,exit_target,exit_time,leg,label,or_minutes,entry_cutoff,time_exit,target_r,direction,split
2485,2711,0.916635927701955,0.4663983903420523,-0.044494785054216585,-0.04710280373831776,-1.2285311871227356,-3052.899999999998,0.9103723675974782,-4883.639999999929,-0.4264816209144749,-3.3606640617346835,0.5392354124748491,-0.05283333234582879,-0.034736135822111464,0.002414486921529175,46.377062374245476,0.13682092555331993,0.015694164989939637,0.8470824949698189,MNQ,OR30m/cut1100/exit1100/2R/both/follow,30,11:00,11:00,2.0,both,IS
1340,1428,0.938375350140056,0.5164179104477612,0.019421443440824124,0.026881610257539705,0.9797761194029851,1312.9,1.0177762625357247,-5872.479999999997,0.09975006960768008,1.0795318638675202,0.5246268656716417,-0.0054405718010588746,0.046859428864754665,0.0014925373134328358,46.809701492537314,0.1291044776119403,0.020149253731343283,0.8507462686567164,MNQ,OR30m/cut1100/exit1100/2R/both/follow,30,11:00,11:00,2.0,both,OOS
3825,4139,0.9241362647982605,0.43320261437908497,0.0010652236970556893,-0.3091358024691358,4.1338562091503315,15812.000000000018,1.079493150226268,-9548.139999999934,0.34791032476969286,0.05414935401212537,0.5341176470588235,0.001847453019186338,0.00016842543380490288,0.0020915032679738564,251.2718954248366,0.4172549019607843,0.0,0.56,MNQ,OR30m/cut1100/exit1559/TE/both/follow,30,11:00,15:59,none,both,full
2485,2711,0.916635927701955,0.413682092555332,-0.04988109157055626,-0.42,-3.037384305835009,-7547.899999999998,0.8921686671253511,-9548.139999999934,-0.5395662081179737,-2.0449663473018664,0.5392354124748491,-0.039089473996738504,-0.06251058287965303,0.002414486921529175,247.35975855130783,0.4362173038229376,0.0,0.5428571428571428,MNQ,OR30m/cut1100/exit1559/TE/both/follow,30,11:00,15:59,none,both,IS
1340,1428,0.938375350140056,0.46940298507462686,0.09554402477169427,-0.09844806790261335,17.432761194029855,23359.900000000005,1.1812067896364788,-5969.120000000046,0.9474352828901627,2.8839520652691273,0.5246268656716417,0.07987801091582829,0.11283320489834071,0.0014925373134328358,258.5268656716418,0.382089552238806,0.0,0.5917910447761194,MNQ,OR30m/cut1100/exit1559/TE/both/follow,30,11:00,15:59,none,both,OOS
3825,4139,0.9241362647982605,0.5045751633986928,-0.016238166631819498,0.022276422764227644,2.4771241830065387,9475.000000000011,1.0527472258299408,-10042.139999999936,0.2635331430753421,-1.1178759243776262,0.5341176470588235,-0.013747085877667736,-0.019094102647942982,0.0020915032679738564,168.7503267973856,0.37333333333333335,0.38326797385620914,0.23294117647058823,MNQ,OR30m/cut1100/exit1559/1R/both/follow,30,11:00,15:59,1.0,both,full
2485,2711,0.916635927701955,0.48611670020120723,-0.06014856943677035,-0.062076502732240434,-3.053883299798791,-7588.899999999996,0.8797418527953693,-10042.139999999936,-0.6374089713380565,-3.3276071092571304,0.5392354124748491,-0.06016371764406068,-0.06013084140378428,0.002414486921529175,165.70865191146882,0.39114688128772634,0.372635814889336,0.22816901408450704,MNQ,OR30m/cut1100/exit1559/1R/both/follow,30,11:00,15:59,1.0,both,IS
1340,1428,0.938375350140056,0.5388059701492537,0.06519269230124232,0.22254321812211275,12.734253731343285,17063.9,1.1464395433022996,-6624.020000000033,0.8866951937630118,2.687513126450321,0.5246268656716417,0.07472842844234157,0.05466895210156766,0.0014925373134328358,174.3910447761194,0.3402985074626866,0.40298507462686567,0.2417910447761194,MNQ,OR30m/cut1100/exit1559/1R/both/follow,30,11:00,15:59,1.0,both,OOS
3825,4139,0.9241362647982605,0.44313725490196076,-0.006380669005599968,-0.2698507462686567,3.2206535947712456,12319.000000000015,1.062594413706444,-9592.619999999933,0.29701097869382914,-0.3628590442468371,0.5341176470588235,-0.0028704859461805795,-0.010404969785843396,0.0020915032679738564,230.58823529411765,0.4109803921568628,0.12601307189542485,0.44366013071895427,MNQ,OR30m/cut1100/exit1559/2R/both/follow,30,11:00,15:59,2.0,both,full
2485,2711,0.916635927701955,0.42414486921529176,-0.05544064289505978,-0.3741176470588235,-2.99553319919517,-7443.899999999998,0.8921990075919334,-9592.619999999933,-0.5596710860205046,-2.5426839928490876,0.5392354124748491,-0.04670100840535868,-0.06566868675200255,0.002414486921529175,227.246277665996,0.42937625754527164,0.12474849094567404,0.42937625754527164,MNQ,OR30m/cut1100/exit1559/2R/both/follow,30,11:00,15:59,2.0,both,IS
1340,1428,0.938375350140056,0.4783582089552239,0.08459995421477887,-0.06863392217713057,14.7484328358209,19762.900000000005,1.154694403623952,-6439.100000000035,0.8845984025706585,2.8589734268194196,0.5246268656716417,0.080675602382836,0.08893091078912085,0.0014925373134328358,236.7858208955224,0.376865671641791,0.12835820895522387,0.4701492537313433,MNQ,OR30m/cut1100/exit1559/2R/both/follow,30,11:00,15:59,2.0,both,OOS
